CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-01-0070-43,09-01-0427,QUETZALTENANGO,QUETZALTENANGO,EOUM MANUEL C. FIGUEROA,"25 AVE. Y 4A. CALLE ZONA 3, COLONIA MINERVA",47177218,DINA RUBÍ GONZÁLEZ DE LEÓN,ROSANA LISBETH RODRÍGUEZ OCAÑA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0071-43,09-01-0428,QUETZALTENANGO,QUETZALTENANGO,EOUN DELFINA MAZARIEGOS,3A. CALLE 13-28 ZONA 3,35115869,JUAN CARLOS RONQUILLO,ANABELLA VIOLETA LÓPEZ CIFUENTES,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0072-43,09-01-0433,QUETZALTENANGO,QUETZALTENANGO,EOUM REPUBLICA DE HOLANDA,6 AVENIDA 9-14 ZONA 9,52810657,INGRID MIRTALA LÓPEZ GALINDO DE ARANA,GABRIELA BELÉN RIVERA OCHOA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0073-43,09-01-0426,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO MIXTO EVANGELICO ""BETHEL""",14 AVENIDA 0-69 ZONA 1,77631342,PEDRO GERÓNIMO SARAT CHAJ,EDGAR MAURICIO SIGÜENZA CALDERON,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0074-43,09-01-0476,QUETZALTENANGO,QUETZALTENANGO,LICEO 'INFANTIL',21 AVENIDA 5-69 ZONA 3,56339630,FRANCISCO MIGUEL TIRADO HUINAC,MARIO GADDIEL BARRIOS CIFUENTES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0075-43,09-01-0426,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO MIXTO ""TERESA MARTÍN""",9A. CALLE 10-09 ZONA 1,36479650,PEDRO GERÓNIMO SARAT CHAJ,MARILIN ELIZABETH GARCÍA LOCÓN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0076-43,09-01-0427,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO ""SAN FRANCISCO DE ASIS""",2A. AVE. 0-11 ZONA 1,77614582,DINA RUBÍ GONZÁLEZ DE LEÓN,KARINA MARGOTH SANTISTEBAN ARANGO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0077-43,09-01-0432,QUETZALTENANGO,QUETZALTENANGO,COLEGIO  OVIDIO DECROLY,16 AVE. 7-24 ZONA 3,77636045,MIGDALIA AZUCENA LOARCA CRUZ,SULMY IVONE AVILA DE LEÓN,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0078-43,09-041,QUETZALTENANGO,QUETZALTENANGO,ESCUELA PRIVADA MIXTA LICEO QUETZALTECO,9A. AVENIDA D4-71 ZONA 1,41460696,WILSON RANFERI SIGUENZA LOPEZ,FRANCISCO JAVIER MOSCOSO OSORIO,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0079-43,09-01-0428,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO ADVENTISTA ""MOISES TAHAY""",20 AVENIDA 0-65 ZONA 3,77615808,JUAN CARLOS RONQUILLO,SARA REBECA ESCALANTE ROMERO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
