CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-02-0127-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,ALDEA SAN RAFAEL,56367273,HUGO RAMIRO GONZALEZ CANAHUI,DILA MARLENY SIS CUXÚN,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0128-42,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,ALDEA EL PROGRESO,57831873,FLORI AMALIA PEREZ POCOP DE BOLVITO,NÉLIDA FRANCISCA HERNÁNDEZ RAXCACÓ,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0129-46,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL PROGRESO,46933659,WILSON ESTUARDO CANAHUÍ JÁ,MILVIA LISETH ALVARADO TOJ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0130-41,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB,CASERÍO CHICOJOM,55390784,WILSON ESTUARDO CANAHUÍ JÁ,CINDY LORENA SAMAYOA VASQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0131-46,15-024,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,CANTÓN SAN JUAN,54887718,VIVIAN VERONICA PRERA NOGUERA,ALONDRA VANESSA VALEY IXPATÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-02-0132-46,15-034,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA SANTO DOMINGO SANTA RITA,54772055,WILSON ESTUARDO CANAHUI JA,SANDRA MARIBEL JERÓNIMO XITUMUL,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0133-43,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERÍO EL JUTE,58034164,WILSON ESTUARDO CANAHUÍ JÁ,HENRY RUDILFIDO RODRÍGUEZ TOJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0134-45,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR BAUTISTA MIXTO,CANTÓN LA CRUZ,56903927,WILSON ESTUARDO CANAHUÍ JÁ,ELDER ROCAEL TISTA CANAHUÍ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-02-0135-46,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR BAUTISTA MIXTO,CANTÓN LA CRUZ,56903927,WILSON ESTUARDO CANAHUÍ JÁ,ELDER ROCAEL TISTA CANAHUÍ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-02-0136-45,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA LAS MINAS,56929179,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,ELMER JOSÉ JERÓNIMO IXTECOC,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
