CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-12-0627-43,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO OJO DE AGUA ALDEA LA MESILLA,31785210,MANASES MATUSALEN PALACIOS XUTÚC,CLEYDI CRISTABEL HERRERA CALDERÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0628-43,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO EL CHORRO ALDEA CHICHINABAJ,40822157,MANASES MATUSALEN PALACIOS XUTÚC,ALBERTO  VICENTE RAMÍREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0629-43,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,EORM,ALDEA CHAMUXU,57740859,ABELARDO MEFIBOST VILLATORO HERRERA,NERY EULALIO LÓPEZ GRANADOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0630-43,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO LA MONTAÑITA ALDEA CAMOJALLITO,57767633,ABELARDO MEFIBOST VILLATORO HERRERA,ONÉCIMO JOEL LÓPEZ SALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0632-43,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,ESCUELA PRIVADA RURAL MIXTA,FINCA HUIXOC,31381858,MANASES MATUSALEN PALACIOS XUTÚC,YOVANI BLADIMID LÓPEZ RUÍZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0633-43,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO EL PALMAR ALDEA EL JOBAL,53557707,MANASES MATUSALEN PALACIOS XUTÚC,MEFI BOSET CRUZ GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0634-43,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,EORM,ALDEA EL CARRIZO,57590441,MANASES MATUSALEN PALACIOS XUTÚC,OTTO GUILLERMO HIDALGO VILLATORO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0636-43,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,EORM,CANTON LA ESPERANCITA,46467680,ABELARDO MEFIBOST VILLATORO HERRERA,ARNOLDO MAURICIO ESTRADA GONZÁLES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0637-43,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,EORM,"CASERIO OX-BE, ALDEA CHICHINABAJ",45043975,MANASES MATUSALEN PALACIOS XUTÚC,ALFREDO  GERÓNIMO JERÓNIMO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0638-45,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA,LA DEMOCRACIA,30193496,ABELARDO MEFIBOST VILLATORO HERRERA,RAUL  SALES DOMINGO,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0639-45,13-025,HUEHUETENANGO,LA DEMOCRACIA,IPMB DANIEL ARMAS,CABECERA MUNICIPAL,77738293,ABELARDO MEFIBOSET VILLATORO HERRERA,FROEBEL  LÓPEZ ORDÓÑEZ,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0639-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'DANIEL ARMAS',LA DEMOCRACIA,77738293,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1441-42,13-12-0750,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO PRIVADO MIXTO ""MI REDENTOR VIVE""",ALDEA CAMOJA GRANDE,57644272,ABELARDO MEFIBOST VILLATORO HERRERA,SILVIA ELIZABETH SALES GODÍNEZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1442-42,13-12-0750,HUEHUETENANGO,LA DEMOCRACIA,EODP ANEXA A EORM,ALDEA CAMOJA GRANDE,57371246,ABELARDO MEFIBOST VILLATORO HERRERA,ROHER ALLAN VILLATORO ALVARADO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1466-43,13-12-0750,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGELICO PRIVADO MIXTO 'MI REDENTOR VIVE',ALDEA CAMOJA GRANDE,57644272,ABELARDO MEFIBOST VILLATORO HERRERA,SILVIA ELIZABETH SALES GODÍNEZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1467-43,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGELICO PRIVADO MIXTO LAS DOCE PERLAS,ALDEA LA MESILLA,37209435,MANASES MATUSALEN PALACIOS XUTÚC,MARVIN DARINEL MÉNDEZ PÉREZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1468-42,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGÉLICO MIXTO ""NAZARET""",CABECERA MUNICIPAL,42435988,ABELARDO MEFIBOST VILLATORO HERRERA,EXANDI JEREMY MARTÍNEZ COBÓN,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1468-43,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO MIXTO ""NAZARET""",CABECERA MUNICIPAL,42435988,ABELARDO MEFIBOST VILLATORO HERRERA,EXANDI JEREMY MARTÍNEZ COBÓN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1506-45,,HUEHUETENANGO,LA DEMOCRACIA,IPMB 'BACHILLERATO POR MADUREZ',,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
